id, name, firstname, lastname, age, birth, place, country, nationality, height, weight, injured, photo, team_id, team, team_logo, league_id, league, league_nationality, league_logo, league_nationality_flag, season, apps, lineups, minutes, number, position, rating, captain, subbed_in, subbed_out, bench, shots_total, shots_on, goals_total, goals_conceded, assists, saves, passes_total, passes_key, passes_accuracy, tackles_total, tackles_blocks, tackles_int, duels_total, duels_won, dribbles_att, dribbles_success, dribles_past, fouls_drawn, fouls_commited, cards_y, cards_yr, cards_r, pen_won, pen_commited, pen_scored, pen_missed, pen_saved 
 352376,Rodriguinho, Rodrigo Henrique, Santos de Souza,21, 2003-06-05, Contm, Brazil, Brazil, 171 cm, 65 kg, False, https://media.api-sports.io/football/players/352376.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 4, 2, 189, None, Midfielder, 6.766666, False, 2, 2, 8, 1, None, 0, 0, None, None, 72, 5, 20, 3, None, 5, 32, 13, 5, 2, None, 5, committed: 4, 2, 0, 0, None, None, 0, 0, None
 9314,Luan Sales, Luan, Sales do Nascimento,23, 2001-05-23, None, Brazil, Brazil, 176 cm, 75 kg, False, https://media.api-sports.io/football/players/9314.png,144,Atletico Goianiense, https://media.api-sports.io/football/teams/144.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Defender, None, False, 0, 0, 0, None, None, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, None, None, None
 9352,Luizinho, Luiz Henrique, Augustin Schlocobier,25, 1999-05-03, Mafra, Brazil, Brazil, 178 cm, 71 kg, False, https://media.api-sports.io/football/players/9352.png,128,Santos, https://media.api-sports.io/football/teams/128.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Midfielder, None, False, 0, 0, 0, None, None, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, None, None, None
 9429,Alesson, Alesson, dos Santos Batista,25, 1999-02-16, Guarulhos, Brazil, Brazil, 171 cm, 74 kg, False, https://media.api-sports.io/football/players/9429.png,1193,Cuiaba, https://media.api-sports.io/football/teams/1193.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 21, 11, 1025, None, Attacker, 6.521052, False, 10, 11, 15, 15, 8, 2, 0, None, None, 222, 14, 9, 19, 1, 3, 166, 55, 46, 16, None, 7, committed: 16, 3, 0, 0, None, None, 0, 0, None
 9771,Daniel Borges, Daniel, Fortunato Borges,31, 1993-03-23, São José dos Campos, Brazil, Brazil, 174 cm, 68 kg, False, https://media.api-sports.io/football/players/9771.png,120,Botafogo, https://media.api-sports.io/football/teams/120.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 26, 22, 1874, None, Defender, 6.930434, False, 4, 8, 6, 5, 3, 1, 0, 3, None, 925, 32, 34, 38, 3, 18, 150, 73, 25, 12, None, 12, committed: 21, 3, 1, 0, None, None, 0, 0, None
 9899,Luan, Luan Madson, Gedeão de Paiva,34, 1990-08-11, São Miguel dos Campos, Brazil, Brazil, 170 cm, 69 kg, False, https://media.api-sports.io/football/players/9899.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 2, 0, 46, None, Midfielder, 6.800000, False, 2, 0, 3, 1, None, 0, 0, None, None, 24, 2, 9, 1, None, None, 7, 3, 3, 2, None, None, committed: 1, 1, 0, 0, None, None, 0, 0, None
 10118,Éder, Éder, Ferreira Graminho,29, 1995-04-05, Gurupi, Brazil, Brazil, 184 cm, 82 kg, False, https://media.api-sports.io/football/players/10118.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 33, 33, 2943, None, Defender, 6.958064, False, 0, 1, 0, 8, 4, 0, 0, 2, None, 1055, 5, 26, 20, 30, 52, 218, 110, 5, 4, None, 9, committed: 42, 6, 0, 0, None, None, 0, 0, None
 10333,Matheus Alves, Matheus, Alves da Silva Cardoso,30, 1994-12-15, Brasília, Brazil, Brazil, 190 cm, 90 kg, False, https://media.api-sports.io/football/players/10333.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Goalkeeper, None, False, 0, 0, 28, None, None, 0, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 1, 0, 0, None, None, 0, 0, 0
 10450,Apodi, Luís Dialisson, de Souza Alves,38, 1986-12-13, Apodi, Brazil, Brazil, 172 cm, 72 kg, False, https://media.api-sports.io/football/players/10450.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 18, 10, 911, None, Defender, 6.558823, False, 8, 9, 13, 13, 4, 1, 0, 1, None, 115, 4, 5, 15, 2, 3, 110, 50, 12, 3, None, 16, committed: 20, 3, 0, 0, None, None, 0, 0, None
 41247,Henrique Almeida, Henrique, Almeida Caixeta Nascentes,33, 1991-05-27, Brasília, Brazil, Brazil, 177 cm, 77 kg, False, https://media.api-sports.io/football/players/41247.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 28, 21, 1509, None, Attacker, 6.634615, False, 7, 20, 14, 39, 23, 6, 0, None, None, 305, 9, 8, 16, None, 3, 213, 67, 32, 17, None, 12, committed: 37, 8, 0, 0, None, None, 0, 1, None
 64000,Ricardo Silva, Ricardo César, Dantas da Silva,32, 1992-08-13, Natal, Brazil, Brazil, 190 cm, 78 kg, False, https://media.api-sports.io/football/players/64000.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 11, 8, 743, None, Defender, 6.770000, False, 3, 1, 11, 3, None, 0, 0, None, None, 292, None, 22, 9, 10, 7, 88, 47, 1, None, None, 7, committed: 15, 2, 0, 0, None, None, 0, 0, None
 77923,Marlon, Marlon Matheus, Lopes do Nascimento,30, 1994-02-13, Angra dos Reis, Brazil, Brazil, 176 cm, 69 kg, False, https://media.api-sports.io/football/players/77923.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 29, 26, 2196, None, Defender, 7.092000, False, 3, 12, 4, 21, 4, 0, 0, 1, None, 801, 30, 24, 45, 14, 40, 201, 115, 25, 17, None, 25, committed: 30, 5, 0, 1, None, None, 0, 0, None
 115530,Weverton, Weverton Guilherme, da Silva Souza,25, 1999-06-15, Maceió, Brazil, Brazil, 181 cm, None, False, https://media.api-sports.io/football/players/115530.png,119,Internacional, https://media.api-sports.io/football/teams/119.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 1, 0, 44, None, Defender, 6.900000, False, 1, 0, 14, None, None, 0, 0, None, None, 27, 1, 23, None, 1, None, 3, 1, None, None, None, 1, committed: None, 0, 0, 0, None, None, 0, 0, None
 238357,Kayque, Kayque Luiz, Pereira,24, 2000-07-12, None, Brazil, Brazil, 175 cm, 67 kg, False, https://media.api-sports.io/football/players/238357.png,120,Botafogo, https://media.api-sports.io/football/teams/120.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 6, 3, 277, None, Midfielder, 6.820000, False, 3, 2, 9, 6, 2, 1, 0, None, None, 84, 3, 13, 5, None, 1, 45, 24, 9, 7, None, 10, committed: 6, 3, 0, 0, None, None, 0, 0, None
 283690,Igor Torres, Igor, Torres da Silva,24, 2000-03-11, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/283690.png,154,Fortaleza EC, https://media.api-sports.io/football/teams/154.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 4, 0, 9, None, Attacker, 6.300000, False, 4, 0, 13, None, None, 0, 0, None, None, 6, None, 1, None, None, None, 6, 2, 2, 1, None, 1, committed: 1, 1, 0, 0, None, None, 0, 0, None
 291771,Robinho, João Vitor, Moreira dos Santos,24, 2000-05-28, Montes Claros, Brazil, Brazil, 171 cm, None, False, https://media.api-sports.io/football/players/291771.png,147,Coritiba, https://media.api-sports.io/football/teams/147.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 1, 0, 12, None, Attacker, 6.700000, False, 1, 0, 1, None, None, 0, 0, None, None, 1, None, 1, None, None, None, 2, 2, 1, 1, None, 1, committed: None, 0, 0, 0, None, None, 0, 0, None
 296641,André Luiz, André Luiz, Ribeiro da Silva,24, 2000-03-13, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/296641.png,129,Ceara, https://media.api-sports.io/football/teams/129.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Goalkeeper, None, False, 0, 0, 3, None, None, 0, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, 0
 297506,Lincon, Harley DLincon, Ribeiro da Rocha,22, 2002-02-02, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/297506.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Midfielder, None, False, 0, 0, 1, None, None, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, None, None, None
 301196,Da Silva, João Vitor, Vallony da Silva,23, 2001-02-07, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/301196.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 7, 6, 568, None, Defender, 7.080000, False, 1, 1, 7, 4, 2, 1, 0, None, None, 138, 1, 22, 5, 6, 3, 27, 20, 1, 1, None, 1, committed: 2, 3, 0, 0, None, None, 0, 0, None
 302993,Luis Felype, Luis Felype, Carvalho Ramos,23, 2001-04-03, Cuiabá, Brazil, Brazil, 189 cm, 80 kg, False, https://media.api-sports.io/football/players/302993.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Goalkeeper, None, False, 0, 0, 0, None, None, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, None, None, None
 314146,Caio Hila, Caio Cesar, Amorim Hila,24, 2000-01-16, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/314146.png,1193,Cuiaba, https://media.api-sports.io/football/teams/1193.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Defender, None, False, 0, 0, 0, None, None, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, None, None, None
 9373,Matheus Cavichioli, Matheus Fernando, Cavichioli,38, 1986-07-27, Caçador, Brazil, Brazil, 193 cm, 103 kg, False, https://media.api-sports.io/football/players/9373.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 25, 25, 2250, None, Goalkeeper, 7.262500, False, 0, 0, 9, None, None, 0, 23, None, 90, 627, None, 16, 1, None, 2, 23, 21, 1, 1, None, 4, committed: 2, 1, 0, 0, None, None, 0, 0, 2
 10287,Juninho Valoura, Paulo Roberto, Valoura Júnior,38, 1986-03-20, Rio de Janeiro, Brazil, Brazil, 174 cm, 74 kg, False, https://media.api-sports.io/football/players/10287.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 1, 0, 14, None, Midfielder, 6.300000, False, 1, 0, 21, 1, None, 0, 0, None, None, 12, None, 10, None, None, None, 2, None, 1, None, None, None, committed: 1, 0, 0, 0, None, None, 0, 0, None
 10363,Marcinho, Márcio Antônio, de Sousa Júnior,29, 1995-06-08, Itauçu, Brazil, Brazil, 176 cm, 72 kg, False, https://media.api-sports.io/football/players/10363.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 15, 5, 515, None, Attacker, 6.784615, False, 10, 5, 27, 10, 5, 1, 0, None, None, 199, 18, 12, 10, 1, 1, 69, 30, 12, 6, None, 11, committed: 13, 1, 0, 0, None, None, 0, 0, None
 10378,Rodrigo Moledo, Rodrigo, Modesto da Silva Moledo,37, 1987-10-27, Rio de Janeiro, Brazil, Brazil, 188 cm, 96 kg, False, https://media.api-sports.io/football/players/10378.png,119,Internacional, https://media.api-sports.io/football/teams/119.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 20, 14, 1213, None, Defender, 7.131578, False, 6, 2, 11, 15, 5, 0, 0, None, None, 513, 3, 28, 26, 17, 24, 122, 84, 3, None, None, 13, committed: 10, 3, 0, 0, None, None, 0, 0, None
 12432,Muriqui, Luiz Guilherme, da Conceição Silva,38, 1986-06-16, Rio de Janeiro, Brazil, Brazil, 172 cm, 72 kg, False, https://media.api-sports.io/football/players/12432.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 26, 18, 1299, None, Attacker, 6.563636, False, 8, 17, 12, 15, 5, 4, 0, None, None, 328, 9, 11, 18, None, 10, 133, 61, 26, 8, None, 26, committed: 13, 2, 0, 0, None, None, 2, 0, None
 41277,Jean Cléber, Jean Cléber, Santos da Silva,34, 1990-04-29, Santo André, Brazil, Brazil, 180 cm, 72 kg, False, https://media.api-sports.io/football/players/41277.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 26, 7, 851, None, Midfielder, 6.568421, False, 19, 4, 30, 7, 1, 0, 0, None, None, 314, 11, 11, 12, 2, 8, 88, 43, 12, 7, None, 12, committed: 12, 2, 0, 0, None, None, 0, 0, None
 50575,Rômulo, Rômulo, dos Santos de Souza,29, 1995-04-28, Rio de Janeiro, Brazil, Brazil, 175 cm, 75 kg, False, https://media.api-sports.io/football/players/50575.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 13, 2, 414, None, Attacker, 6.608333, False, 11, 2, 19, 7, 4, 0, 0, None, None, 123, 3, 7, 4, 1, 4, 52, 28, 14, 8, None, 10, committed: 6, 0, 0, 0, None, None, 0, 0, None
 54011,Diego Matos, Diego Daniel, Rodrigues de Matos,27, 1997-01-08, Belém, Brazil, Brazil, 160 cm, 67 kg, False, https://media.api-sports.io/football/players/54011.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 3, 1, 104, None, Defender, 6.500000, False, 2, 0, 17, None, None, 0, 0, None, None, 50, None, 17, 4, None, 2, 11, 6, 1, None, None, None, committed: 2, 1, 1, 0, None, None, 0, 0, None
 78045,Auremir, Auremir, Evangelista dos Santos,33, 1991-09-10, Recife, Brazil, Brazil, 174 cm, 65 kg, False, https://media.api-sports.io/football/players/78045.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 25, 19, 1488, None, Midfielder, 6.768181, False, 6, 16, 16, 5, 2, 0, 0, None, None, 514, 4, 18, 44, 7, 22, 155, 89, 5, 2, None, 17, committed: 29, 5, 0, 0, None, None, 0, 0, None
 197371,Kelvyn, Kelvyn, Ramos da Fonseca,25, 1999-05-07, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/197371.png,129,Ceara, https://media.api-sports.io/football/teams/129.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 2, 0, 54, None, Midfielder, 6.450000, False, 2, 1, 19, None, None, 0, 0, None, None, 34, None, 15, 1, None, None, 4, 1, 1, None, None, None, committed: 2, 0, 0, 0, None, None, 0, 0, None
 207921,Gustavo Maia, Gustavo, Maia da Silva,23, 2001-01-22, Brasília, Brazil, Brazil, 168 cm, 61 kg, False, https://media.api-sports.io/football/players/207921.png,119,Internacional, https://media.api-sports.io/football/teams/119.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 1, 0, 14, None, Midfielder, 6.700000, False, 1, 0, 8, None, None, 0, 0, None, None, 5, None, 5, None, None, 1, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, None
 208790,Vitor Leque, Vitor Benedito, Leque da Silva,23, 2001-01-19, Cuiabá, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/208790.png,152,Juventude, https://media.api-sports.io/football/teams/152.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 2, 0, 52, None, Attacker, 6.200000, False, 2, 0, 3, 1, None, 0, 0, None, None, 19, None, 7, None, None, None, 10, 5, 1, 1, None, 3, committed: 2, 1, 1, 0, None, None, 0, 0, None
 270418,Henrique Lordelo, Henrique Lordelo, Souza de Oliveira,24, 2000-06-16, Brasília, Brazil, Brazil, 176 cm, 72 kg, False, https://media.api-sports.io/football/players/270418.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 5, 2, 122, None, Midfielder, 6.160000, False, 3, 1, 17, None, None, 0, 0, None, None, 48, None, 7, 5, 1, 2, 19, 9, 1, 1, None, 1, committed: 9, 1, 1, 0, None, None, 0, 0, None
 279810,Robson Reis, Robson, Alves Reis,24, 2000-05-21, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/279810.png,128,Santos, https://media.api-sports.io/football/teams/128.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Defender, None, False, 0, 0, 0, None, None, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, None, None, None
 309782,Pedro Bahia, Pedro Henrique, Pereira Viana,22, 2002-02-01, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/309782.png,151,Goias, https://media.api-sports.io/football/teams/151.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Midfielder, None, False, 0, 0, 2, None, None, 0, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, None
 317934,Robson, Robson Luiz, dos Santos Nascimento,24, 2000-07-09, None, Brazil, Brazil, 187 cm, 77 kg, False, https://media.api-sports.io/football/players/317934.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Goalkeeper, None, False, 0, 0, 4, None, None, 0, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, 0
 342117,Vinicius Peruchi, Vinicius, Pasquini Peruchi,21, 2003-06-09, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/342117.png,1193,Cuiaba, https://media.api-sports.io/football/teams/1193.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Goalkeeper, None, False, 0, 0, 5, None, None, 0, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, 0
 352383,Andrey, Andrey, Felisberto dos Santos,22, 2002-02-06, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/352383.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 1, 0, 28, None, Midfielder, 6.200000, False, 1, 0, 1, None, None, 0, 0, None, None, 5, 1, 3, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, None
 352550,Vitinho, Victor Julio, Alves de Paula,24, 2000-12-26, None, Brazil, Brazil, None, None, False, https://media.api-sports.io/football/players/352550.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 8, 3, 359, None, Midfielder, 6.525000, False, 5, 2, 14, 5, 2, 0, 0, 1, None, 94, 2, 10, 3, None, 1, 64, 36, 11, 8, None, 19, committed: 7, 2, 0, 0, None, None, 0, 0, None
 384397,Rafael Rech, Rafael, Pasquali Rech,22, 2002-11-18, Brisbane, Australia, Brazil, 173 cm, 70 kg, False, https://media.api-sports.io/football/players/384397.png,152,Juventude, https://media.api-sports.io/football/teams/152.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 11, 5, 380, None, Midfielder, 6.488888, False, 6, 5, 9, 11, 2, 0, 0, None, None, 112, 3, 9, 2, None, 4, 43, 16, 16, 7, None, 1, committed: 3, 0, 0, 0, None, None, 0, 0, None
 1065,Natanael, Natanael, Batista Pimenta,34, 1990-12-25, Cuiabá, Brazil, Brazil, 168 cm, 70 kg, False, https://media.api-sports.io/football/players/1065.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 16, 14, 1211, None, Defender, 6.925000, False, 2, 5, 7, 14, 3, 1, 0, 3, None, 376, 15, 17, 32, 1, 12, 119, 64, 20, 10, None, 13, committed: 16, 0, 0, 0, None, None, 0, 0, None
 9840,Zé Ricardo, José Ricardo, Barbosa Ribeiro Drumond,28, 1996-03-09, Bom Jesus do Amparo, Brazil, Brazil, 177 cm, 74 kg, False, https://media.api-sports.io/football/players/9840.png,125,America Mineiro, https://media.api-sports.io/football/teams/125.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 9, 2, 225, None, Midfielder, 6.740000, False, 7, 1, 33, 2, None, 0, 0, None, None, 119, 1, 19, 3, 1, 3, 16, 9, 3, 2, None, 3, committed: 4, 0, 0, 0, None, None, 0, 0, None
 10012,Douglas Friedrich, Douglas Alan, Schuck Friedrich,36, 1988-12-12, Candelária, Brazil, Brazil, 195 cm, 80 kg, False, https://media.api-sports.io/football/players/10012.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 11, 11, 941, None, Goalkeeper, 6.711111, False, 0, 1, 0, None, None, 0, 14, None, 19, 177, None, 14, None, None, None, 8, 8, None, None, None, 2, committed: None, 1, 0, 1, None, None, 0, 0, 1
 10052,Marcelo Benevenuto, Marcelo, da Conceição Benevenuto Malaqu,28, 1996-01-07, Resende, Brazil, Brazil, 180 cm, 78 kg, False, https://media.api-sports.io/football/players/10052.png,154,Fortaleza EC, https://media.api-sports.io/football/teams/154.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 31, 29, 2612, None, Defender, 7.020689, False, 2, 2, 6, 11, 5, 0, 0, 1, None, 893, 5, 24, 34, 25, 46, 236, 151, 14, 9, None, 19, committed: 22, 5, 0, 0, None, None, 0, 0, None
 10338,Kevin, Kevin Peterson, dos Santos Silva,27, 1997-09-07, Teresina, Brazil, Brazil, 174 cm, 68 kg, False, https://media.api-sports.io/football/players/10338.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 32, 32, 2639, None, Defender, 6.957142, False, 0, 9, 2, 13, 5, 2, 0, 1, None, 1279, 32, 37, 56, 7, 34, 210, 114, 23, 10, None, 19, committed: 28, 3, 0, 0, None, None, 1, 0, None
 10383,Roberto, Roberto, Pinheiro da Rosa,26, 1998-06-03, Porto Alegre, Brazil, Brazil, 186 cm, 84 kg, False, https://media.api-sports.io/football/players/10383.png,119,Internacional, https://media.api-sports.io/football/teams/119.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 0, 0, 0, None, Defender, None, False, 0, 0, 2, None, None, 0, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, committed: None, 0, 0, 0, None, None, 0, 0, None
 10400,William Pottker, William, de Oliveira Pottker,31, 1993-12-22, Foz do Iguaçu, Brazil, Brazil, 180 cm, 78 kg, False, https://media.api-sports.io/football/players/10400.png,145,Avai, https://media.api-sports.io/football/teams/145.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 27, 23, 1971, None, Attacker, 6.883333, False, 4, 11, 4, 28, 16, 3, 0, 1, None, 587, 37, 19, 16, 1, 15, 281, 127, 89, 45, None, 45, committed: 22, 6, 0, 0, None, None, 1, 1, None
 10403,Neilton, Neilton, Meira Mestzk,30, 1994-02-17, Nanuque, Brazil, Brazil, 166 cm, 57 kg, False, https://media.api-sports.io/football/players/10403.png,147,Coritiba, https://media.api-sports.io/football/teams/147.png, 71,Serie A, Brazil, https://media.api-sports.io/football/leagues/71.png, https://media.api-sports.io/flags/br.svg, 2022, 4, 1, 83, None, Attacker, 6.650000, False, 3, 1, 9, 1, 1, 0, 0, None, None, 34, 4, 6, None, None, 1, 8, 3, 4, 1, None, 2, committed: 1, 1, 0, 0, None, None, 0, 0, None
